"locationid","latitude","longitude","CSUMPRE","CSUMPET","CPOVRPR","CSUMGDD1","CAvgMinT","CAvgMaxT","LTNSUMP","LTNSPET","LTNASPO","LTAvgMnT","LTAvgMxT","DFLTSUM","DFLTMinT","DFLTMaxT","DFLTPVP","shapewkt"
10303157,0.625,39.208,0.25,119.985,0.002,510.125,23.385,30.623,0.717,151.942,0.005,23.441,31.594,-0.467,-0.056,-0.97,-0.003,"POLYGON ((39.166665789999939 0.583333104999987, 39.249999122999938 0.583333104999987, 39.249999122999938 0.666666437999987, 39.166665789999939 0.666666437999987, 39.166665789999939 0.583333104999987))"
10305559,0.542,39.625,0.7,123.916,0.006,534.84,24.251,31.4,1.228,154.85,0.009,24.242,32.316,-0.528,0.009,-0.917,-0.003,"POLYGON ((39.583332454999947 0.49999977199998824, 39.666665787999946 0.49999977199998824, 39.666665787999946 0.58333310499998825, 39.583332454999947 0.58333310499998825, 39.583332454999947 0.49999977199998824))"
10305673,0.875,40.042,0.1,128.404,0.001,545.115,24.355,31.972,6.415,157.722,0.044,24.627,32.69,-6.315,-0.272,-0.718,-0.043,"POLYGON ((39.999999119999956 0.8333331039999905, 40.083332452999954 0.8333331039999905, 40.083332452999954 0.91666643699999051, 39.999999119999956 0.91666643699999051, 39.999999119999956 0.8333331039999905))"
10310617,1.292,36.625,127.725,95.901,1.332,262.415,14.095,23.399,21.677,118.511,0.18,14.468,24.191,106.048,-0.373,-0.791,1.152,"POLYGON ((36.583332466999963 1.2499997689999844, 36.666665799999961 1.2499997689999844, 36.666665799999961 1.3333331019999843, 36.583332466999963 1.3333331019999843, 36.583332466999963 1.2499997689999844))"
10310637,2.708,39.958,4.625,133.361,0.035,514.344,22.48,31.81,7.529,157.231,0.048,23.579,31.689,-2.904,-1.099,0.12,-0.014,"POLYGON ((39.916665786999943 2.6666664299999852, 39.999999119999941 2.6666664299999852, 39.999999119999941 2.7499997629999853, 39.916665786999943 2.7499997629999853, 39.916665786999943 2.6666664299999852))"
10311295,2.125,37.542,21.475,114.437,0.188,495.23,22.343,30.672,2.006,157.669,0.013,22.848,30.87,19.469,-0.505,-0.198,0.174,"POLYGON ((37.499999129999964 2.0833330989999865, 37.583332462999962 2.0833330989999865, 37.583332462999962 2.1666664319999867, 37.499999129999964 2.1666664319999867, 37.499999129999964 2.0833330989999865))"
10311303,1.458,36.792,100.1,99.731,1.004,337.245,16.815,25.668,22.661,126.931,0.179,17.179,26.445,77.439,-0.364,-0.777,0.825,"POLYGON ((36.74999913299996 1.4166664349999891, 36.833332465999959 1.4166664349999891, 36.833332465999959 1.499999767999989, 36.74999913299996 1.499999767999989, 36.74999913299996 1.4166664349999891))"
10311345,2.125,40.042,0.7,132.567,0.005,531.454,23.223,32.202,1.577,160.402,0.011,24.206,32.341,-0.877,-0.983,-0.138,-0.005,"POLYGON ((39.999999119999956 2.0833330989999865, 40.083332452999954 2.0833330989999865, 40.083332452999954 2.1666664319999867, 39.999999119999956 2.1666664319999867, 39.999999119999956 2.0833330989999865))"
10311841,0.708,39.042,0.65,118.969,0.005,507.405,23.284,30.543,0.717,151.384,0.005,23.396,31.527,-0.067,-0.112,-0.985,0.001,"POLYGON ((38.999999123999942 0.66666643799998582, 39.083332456999941 0.66666643799998582, 39.083332456999941 0.74999977099998583, 38.999999123999942 0.74999977099998583, 38.999999123999942 0.66666643799998582))"
10311924,2.625,38.125,21.3,122.882,0.173,485.695,21.668,30.681,0.2,161.095,0.001,22.422,30.31,21.1,-0.755,0.371,0.172,"POLYGON ((38.083332460999941 2.5833330969999864, 38.16666579399994 2.5833330969999864, 38.16666579399994 2.6666664299999865, 38.083332460999941 2.6666664299999865, 38.083332460999941 2.5833330969999864))"
10311988,1.458,36.375,96.825,102.755,0.942,419.95,19.861,28.136,32.997,133.664,0.246,20.03,29.105,63.828,-0.169,-0.969,0.697,"POLYGON ((36.333332467999952 1.4166664349999891, 36.416665800999951 1.4166664349999891, 36.416665800999951 1.499999767999989, 36.333332467999952 1.499999767999989, 36.333332467999952 1.4166664349999891))"
10312266,3.125,37.292,36.075,121.06,0.298,523.175,22.99,31.888,5.882,163.005,0.035,23.421,31.71,30.193,-0.431,0.178,0.263,"POLYGON ((37.249999130999953 3.0833330949999862, 37.333332463999952 3.0833330949999862, 37.333332463999952 3.1666664279999863, 37.249999130999953 3.1666664279999863, 37.249999130999953 3.0833330949999862))"
10312322,0.708,39.208,0,121.004,0,515.78,23.548,30.837,0.718,152.927,0.005,23.654,31.772,-0.718,-0.106,-0.935,-0.005,"POLYGON ((39.166665789999939 0.66666643799998582, 39.249999122999938 0.66666643799998582, 39.249999122999938 0.74999977099998583, 39.166665789999939 0.74999977099998583, 39.166665789999939 0.66666643799998582))"
10312675,2.792,39.708,1.2,132.316,0.009,501.82,22.015,31.44,9.465,152.686,0.067,23.091,31.172,-8.265,-1.076,0.268,-0.058,"POLYGON ((39.66666578799996 2.7499997629999839, 39.749999120999959 2.7499997629999839, 39.749999120999959 2.8333330959999841, 39.66666578799996 2.8333330959999841, 39.66666578799996 2.7499997629999839))"
10312682,0.708,38.292,4.825,107.41,0.045,447.02,21.266,28.536,1.048,141.068,0.008,21.436,29.776,3.777,-0.17,-1.24,0.037,"POLYGON ((38.249999126999938 0.66666643799998582, 38.333332459999937 0.66666643799998582, 38.333332459999937 0.74999977099998583, 38.249999126999938 0.74999977099998583, 38.249999126999938 0.66666643799998582))"
10313069,2.208,39.875,0,132.479,0,531.85,23.232,32.224,3.13,159.795,0.02,24.215,32.286,-3.13,-0.983,-0.062,-0.02,"POLYGON ((39.833332453999958 2.1666664319999853, 39.916665786999957 2.1666664319999853, 39.916665786999957 2.2499997649999854, 39.833332453999958 2.2499997649999854, 39.833332453999958 2.1666664319999853))"
10313076,1.458,37.292,39.375,99.953,0.394,307.83,15.736,24.786,4.834,125.812,0.037,16.237,25.38,34.541,-0.501,-0.594,0.357,"POLYGON ((37.249999130999953 1.4166664349999891, 37.333332463999952 1.4166664349999891, 37.333332463999952 1.499999767999989, 37.249999130999953 1.499999767999989, 37.249999130999953 1.4166664349999891))"
10313090,1.458,37.375,28,102.717,0.273,366.975,17.918,26.521,4.282,131.93,0.031,18.395,27.198,23.718,-0.478,-0.677,0.242,"POLYGON ((37.333332463999966 1.4166664349999891, 37.416665796999965 1.4166664349999891, 37.416665796999965 1.499999767999989, 37.333332463999966 1.499999767999989, 37.333332463999966 1.4166664349999891))"
10313414,1.042,37.625,16.375,103.283,0.159,418.095,20.091,27.768,5.848,132.953,0.049,20.404,28.904,10.527,-0.313,-1.136,0.11,"POLYGON ((37.583332462999948 0.99999976999998808, 37.666665795999947 0.99999976999998808, 37.666665795999947 1.083333102999988, 37.583332462999948 1.083333102999988, 37.583332462999948 0.99999976999998808))"
10313679,3.292,37.958,8.4,125.96,0.067,494.125,21.828,31.113,2.197,157.908,0.014,22.469,30.554,6.203,-0.641,0.559,0.053,"POLYGON ((37.916665794999943 3.2499997609999838, 37.999999127999942 3.2499997609999838, 37.999999127999942 3.3333330939999839, 37.916665794999943 3.3333330939999839, 37.916665794999943 3.2499997609999838))"
10313681,3.208,36.708,15.1,117.787,0.128,516.195,22.712,31.701,1.694,161.454,0.01,22.961,31.779,13.406,-0.249,-0.078,0.118,"POLYGON ((36.666665799999947 3.166666427999985, 36.749999132999946 3.166666427999985, 36.749999132999946 3.2499997609999851, 36.666665799999947 3.2499997609999851, 36.666665799999947 3.166666427999985))"
10313691,1.458,38.958,0,124.769,0,521.265,23.388,31.363,0.511,157.049,0.004,23.914,31.846,-0.511,-0.525,-0.483,-0.004,"POLYGON ((38.916665790999957 1.4166664349999891, 38.999999123999956 1.4166664349999891, 38.999999123999956 1.499999767999989, 38.916665790999957 1.499999767999989, 38.916665790999957 1.4166664349999891))"
10313702,2.292,37.958,5.175,113.368,0.046,364.98,17.35,26.982,3.27,149.624,0.022,18.13,26.62,1.905,-0.78,0.363,0.024,"POLYGON ((37.916665794999943 2.2499997649999841, 37.999999127999942 2.2499997649999841, 37.999999127999942 2.3333330979999842, 37.916665794999943 2.3333330979999842, 37.916665794999943 2.2499997649999841))"
10313730,1.042,37.542,15.525,102.615,0.151,413.38,19.926,27.624,5.373,132.3,0.045,20.23,28.777,10.152,-0.304,-1.152,0.107,"POLYGON ((37.499999129999964 0.99999976999998808, 37.583332462999962 0.99999976999998808, 37.583332462999962 1.083333102999988, 37.499999129999964 1.083333102999988, 37.499999129999964 0.99999976999998808))"
10313826,0.542,38.458,0.775,108.064,0.007,455.725,21.637,28.745,0.419,142.165,0.003,21.715,30.046,0.356,-0.079,-1.301,0.004,"POLYGON ((38.416665792999964 0.49999977199998824, 38.499999125999963 0.49999977199998824, 38.499999125999963 0.58333310499998825, 38.416665792999964 0.58333310499998825, 38.416665792999964 0.49999977199998824))"
10313986,2.875,39.625,0.2,133.068,0.002,513.46,22.44,31.79,8.369,154.025,0.058,23.492,31.478,-8.169,-1.052,0.313,-0.056,"POLYGON ((39.583332454999947 2.83333309599999, 39.666665787999946 2.83333309599999, 39.666665787999946 2.91666642899999, 39.583332454999947 2.91666642899999, 39.583332454999947 2.83333309599999))"
10314053,2.958,38.208,0.9,126.629,0.007,507.59,22.397,31.442,1.987,161.272,0.009,23.122,30.958,-1.087,-0.725,0.484,-0.002,"POLYGON ((38.166665793999954 2.9166664289999886, 38.249999126999953 2.9166664289999886, 38.249999126999953 2.9999997619999887, 38.166665793999954 2.9999997619999887, 38.166665793999954 2.9166664289999886))"
10314229,3.208,38.958,5.95,131.98,0.045,508.193,22.274,31.6,6.459,154.492,0.043,23.191,31.028,-0.509,-0.917,0.572,0.002,"POLYGON ((38.916665790999957 3.166666427999985, 38.999999123999956 3.166666427999985, 38.999999123999956 3.2499997609999851, 38.916665790999957 3.2499997609999851, 38.916665790999957 3.166666427999985))"
10314308,1.792,37.458,35.55,110.085,0.323,470.345,21.603,29.753,2.731,151.206,0.013,22.045,30.253,32.819,-0.442,-0.5,0.31,"POLYGON ((37.416665796999951 1.7499997669999843, 37.499999129999949 1.7499997669999843, 37.499999129999949 1.8333330999999842, 37.416665796999951 1.8333330999999842, 37.416665796999951 1.7499997669999843))"
10314431,1.625,36.625,82.75,102.286,0.809,384.79,18.483,27.169,22.937,131.161,0.164,18.789,27.932,59.813,-0.306,-0.763,0.645,"POLYGON ((36.583332466999963 1.5833331009999867, 36.666665799999961 1.5833331009999867, 36.666665799999961 1.6666664339999866, 36.583332466999963 1.6666664339999866, 36.583332466999963 1.5833331009999867))"
10314449,1.458,39.708,0,129.358,0,534.395,23.667,31.959,2.523,159.859,0.017,24.304,32.392,-2.523,-0.637,-0.433,-0.017,"POLYGON ((39.66666578799996 1.4166664349999891, 39.749999120999959 1.4166664349999891, 39.749999120999959 1.499999767999989, 39.66666578799996 1.499999767999989, 39.66666578799996 1.4166664349999891))"
10314459,1.375,37.042,47.625,99.641,0.478,334.22,16.767,25.513,11.327,126.732,0.091,17.169,26.309,36.298,-0.402,-0.796,0.387,"POLYGON ((36.999999131999942 1.3333331019999903, 37.083332464999941 1.3333331019999903, 37.083332464999941 1.4166664349999902, 36.999999131999942 1.4166664349999902, 36.999999131999942 1.3333331019999903))"
10314813,2.875,36.958,64.725,113.858,0.568,455.185,20.535,29.811,7.495,155.948,0.043,20.965,29.793,57.23,-0.43,0.018,0.526,"POLYGON ((36.916665798999958 2.83333309599999, 36.999999131999957 2.83333309599999, 36.999999131999957 2.91666642899999, 36.916665798999958 2.91666642899999, 36.916665798999958 2.83333309599999))"
10314864,1.792,38.875,0.6,125.85,0.005,516.945,23.074,31.389,0,156.807,0,23.739,31.607,0.6,-0.665,-0.218,0.005,"POLYGON ((38.833332457999944 1.7499997669999843, 38.916665790999943 1.7499997669999843, 38.916665790999943 1.8333330999999842, 38.833332457999944 1.8333330999999842, 38.833332457999944 1.7499997669999843))"
10315007,1.292,38.625,0.15,119.521,0.001,503.255,22.913,30.637,0.97,154.254,0.007,23.328,31.309,-0.82,-0.415,-0.671,-0.005,"POLYGON ((38.583332458999962 1.2499997689999844, 38.666665791999961 1.2499997689999844, 38.666665791999961 1.3333331019999843, 38.583332458999962 1.3333331019999843, 38.583332458999962 1.2499997689999844))"
10315008,1.208,39.625,0,127.239,0,522.53,23.388,31.448,1.782,156.976,0.012,23.864,32.003,-1.782,-0.477,-0.555,-0.012,"POLYGON ((39.583332454999947 1.1666664359999857, 39.666665787999946 1.1666664359999857, 39.666665787999946 1.2499997689999855, 39.583332454999947 1.2499997689999855, 39.583332454999947 1.1666664359999857))"
10315177,1.792,36.958,45.1,102.219,0.441,341.217,16.795,25.953,12.679,130.122,0.093,17.36,26.519,32.421,-0.566,-0.566,0.349,"POLYGON ((36.916665798999958 1.7499997669999843, 36.999999131999957 1.7499997669999843, 36.999999131999957 1.8333330999999842, 36.916665798999958 1.8333330999999842, 36.916665798999958 1.7499997669999843))"
10315495,0.958,39.958,0.1,128.273,0.001,540.63,24.146,31.884,3.209,157.442,0.024,24.475,32.565,-3.109,-0.328,-0.68,-0.024,"POLYGON ((39.916665786999943 0.91666643699998929, 39.999999119999941 0.91666643699998929, 39.999999119999941 0.9999997699999893, 39.916665786999943 0.9999997699999893, 39.916665786999943 0.91666643699998929))"
10315533,1.458,40.208,6.462,131.632,0.049,549.682,24.175,32.47,3.772,162.088,0.026,24.852,32.956,2.69,-0.677,-0.486,0.023,"POLYGON ((40.166665785999953 1.4166664349999891, 40.249999118999952 1.4166664349999891, 40.249999118999952 1.499999767999989, 40.166665785999953 1.499999767999989, 40.166665785999953 1.4166664349999891))"
10316167,0.958,39.875,0,127.909,0,539.385,24.113,31.835,3.209,157.033,0.024,24.433,32.523,-3.209,-0.321,-0.688,-0.024,"POLYGON ((39.833332453999958 0.91666643699998929, 39.916665786999957 0.91666643699998929, 39.916665786999957 0.9999997699999893, 39.833332453999958 0.9999997699999893, 39.833332453999958 0.91666643699998929))"
